1009,24,1217808000
731,374,1217980800
998,11,1217980800
431,65,1217980800
1344,174,1218067200
970,271,1218067200
1344,302,1218067200
1344,236,1218067200
731,386,1218067200
1344,234,1218067200
1344,233,1218067200
1344,86,1218153600
1344,46,1218153600
1344,58,1218153600
95,406,1218412800
95,395,1218412800
95,429,1218499200
1032,372,1219190400
1343,219,1219363200
415,332,1219363200
970,390,1219622400
970,379,1219622400
970,382,1219622400
639,129,1219795200
248,332,1219881600
416,74,1219881600
307,11,1220054400
792,236,1220140800
792,199,1220140800
625,161,1220745600
998,194,1221091200
864,51,1221436800
1238,388,1221436800
587,214,1221696000
416,309,1221868800
1038,148,1221955200
1038,102,1221955200
505,232,1222128000
124,177,1222214400
919,428,1222300800
1401,84,1222732800
1401,388,1222732800
1466,101,1222819200
919,242,1222992000
1144,179,1223683200
978,371,1223942400
978,369,1223942400
978,399,1223942400
556,122,1225324800
556,332,1225324800
1313,316,1225497600
1327,11,1225843200
762,214,1226361600
1231,388,1226448000
1469,309,1226620800
502,461,1226966400
1383,166,1227052800
1466,219,1227139200
202,102,1227139200
104,264,1227139200
259,124,1227398400
147,381,1227398400
791,264,1227398400
259,292,1227398400
709,288,1227398400
1469,60,1227398400
359,232,1227657600
431,419,1227830400
206,423,1228089600
709,96,1228176000
768,101,1228262400
1293,142,1228435200
987,299,1228435200
1439,259,1228694400
470,139,1229212800
966,23,1229299200
1665,146,1229558400
1665,272,1229558400
1439,83,1229644800
1408,242,1229731200
1665,218,1230249600
704,311,1230681600
1479,369,1230768000
1479,399,1230768000
969,414,1231286400
304,303,1231372800
738,170,1231459200
379,128,1231632000
1505,191,1231718400
969,98,1231804800
325,215,1231977600
418,505,1232409600
1443,291,1232668800
96,461,1232668800
30,290,1232668800
969,139,1233014400
1176,309,1233446400
111,16,1233619200
639,241,1233705600
459,458,1234051200
1471,272,1234656000
1032,429,1235088000
1341,150,1235433600
791,161,1235606400
266,149,1235606400
1159,242,1235952000
920,290,1236038400
1408,104,1236816000
974,352,1236988800
132,368,1237075200
547,603,1237420800
323,388,1237420800
1136,282,1237507200
279,193,1237593600
502,507,1237852800
1009,507,1237852800
459,103,1237852800
1009,366,1237852800
-1009,-502,1237852800
-502,-1009,1237852800
1136,381,1237852800
1341,58,1237939200
-891,-1274,1237939200
1209,507,1237939200
1274,508,1237939200
-1274,-1122,1237939200
-1122,-1274,1237939200
-1274,-891,1237939200
-1122,-891,1237939200
-891,-1122,1237939200
1122,508,1237939200
891,508,1237939200
1136,30,1238025600
-124,-304,1238025600
124,507,1238025600
124,508,1238025600
304,507,1238025600
-304,-124,1238025600
386,507,1238112000
1050,173,1238198400
147,508,1238284800
124,315,1238371200
155,32,1238544000
1121,417,1238716800
340,508,1238803200
124,26,1238976000
1341,459,1238976000
907,16,1239062400
1642,72,1239235200
1642,107,1239235200
102,31,1239235200
1642,62,1239235200
757,177,1239235200
1508,507,1239580800
693,507,1239580800
-693,-1508,1239580800
-1508,-693,1239580800
1508,366,1239580800
304,508,1239840000
677,366,1239840000
1665,153,1240012800
1672,68,1240185600
1531,78,1240272000
1327,284,1240358400
629,370,1240444800
629,391,1240444800
1032,52,1240531200
1665,329,1240704000
1665,152,1240876800
307,290,1240876800
1499,474,1241222400
1499,276,1241222400
1330,73,1241222400
1078,288,1241481600
1430,265,1241568000
1361,37,1242086400
808,33,1242432000
435,29,1242518400
155,381,1242518400
1221,509,1242518400
155,379,1242604800
155,282,1242604800
749,147,1242691200
1247,266,1242691200
788,247,1242777600
386,508,1242777600
124,161,1242864000
176,102,1242864000
1349,636,1243209600
74,288,1243382400
1009,129,1243728000
938,465,1243900800
1183,31,1243900800
176,10,1243987200
1220,167,1244332800
1254,185,1244592000
1542,189,1244678400
693,366,1244764800
1519,102,1244764800
1,531,1244764800
1343,428,1244851200
155,394,1244937600
490,183,1244937600
1271,376,1245024000
502,77,1245024000
1485,102,1245110400
629,372,1245283200
1583,11,1245283200
585,497,1245369600
585,531,1245369600
363,444,1245456000
416,272,1245542400
416,342,1245542400
236,143,1245542400
18,117,1245542400
416,406,1245542400
1231,254,1245715200
1231,483,1245888000
1091,372,1245974400
505,438,1245974400
1469,199,1246147200
1665,143,1246233600
894,219,1246406400
502,260,1246492800
894,428,1246579200
1130,465,1246665600
609,366,1246665600
1247,411,1246752000
489,381,1246838400
316,15,1246838400
176,378,1246924800
356,254,1246924800
440,97,1246924800
440,414,1246924800
662,142,1247184000
1241,44,1247356800
423,379,1247443200
514,392,1247443200
502,232,1247443200
808,388,1247616000
680,438,1247616000
129,165,1247875200
1271,374,1247961600
423,31,1248048000
1648,252,1248048000
996,11,1248048000
796,264,1248134400
1370,427,1248134400
856,388,1248220800
867,398,1248220800
846,101,1248220800
867,430,1248220800
846,102,1248220800
1260,324,1248307200
1136,375,1248307200
1542,194,1248393600
1271,493,1248652800
1271,500,1248652800
1031,189,1248652800
846,304,1248739200
1636,282,1248825600
1236,102,1248998400
1236,32,1248998400
1236,388,1248998400
1562,436,1249171200
1310,398,1249171200
1201,456,1249344000
1408,432,1249430400
1393,401,1249516800
1393,380,1249516800
1590,169,1249603200
953,42,1249603200
1590,324,1249603200
1665,40,1250121600
928,11,1250294400
1469,432,1250294400
441,102,1250380800
750,292,1250467200
1112,11,1250553600
155,63,1250640000
1343,39,1250726400
276,79,1250899200
13,316,1251244800
1209,284,1251244800
986,343,1251331200
1365,467,1251417600
505,219,1251417600
757,94,1251590400
968,481,1251676800
1406,75,1251676800
916,25,1251763200
1038,506,1252022400
595,138,1252022400
738,205,1252108800
1489,534,1252195200
502,126,1252281600
1610,187,1252368000
318,194,1252368000
987,369,1252454400
1666,343,1252627200
1545,498,1252627200
1101,344,1252713600
977,146,1252800000
505,75,1252800000
1135,79,1252886400
977,328,1252886400
1562,221,1253059200
726,221,1253232000
1666,297,1253318400
1200,107,1253491200
924,226,1253491200
1458,206,1253491200
493,119,1253836800
983,254,1253923200
938,429,1254182400
933,56,1254700800
933,54,1254700800
856,46,1254873600
856,236,1254873600
1330,102,1255046400
1014,62,1255478400
1014,157,1255478400
977,403,1255564800
1330,89,1255564800
1014,63,1255564800
1014,379,1255737600
1014,378,1255737600
1014,371,1255737600
756,304,1256083200
1,220,1256342400
478,101,1257120000
13,506,1257292800
1684,4,1257552000
717,384,1258156800
680,390,1258156800
1121,101,1258243200
905,11,1258329600
108,66,1258416000
431,498,1258675200
431,388,1258761600
1532,31,1258934400
788,214,1259712000
1375,46,1260230400
1375,42,1260230400
1375,58,1260230400
493,211,1260316800
1590,447,1260662400
1136,393,1260835200
1323,366,1261008000
987,23,1261008000
987,71,1261094400
1396,38,1261353600
233,241,1261353600
1067,360,1261958400
1031,19,1262044800
1545,48,1262217600
1059,271,1262476800
1188,264,1262908800
1210,291,1262995200
185,383,1263081600
1210,204,1263081600
1210,408,1264118400
1176,212,1264464000
146,350,1264550400
665,105,1264550400
909,146,1264982400
331,150,1265155200
1038,150,1265241600
1591,441,1265241600
1265,94,1265241600
415,360,1265587200
1176,234,1265587200
1267,388,1265673600
1267,394,1265673600
1267,371,1265673600
977,110,1266105600
1210,64,1266192000
631,291,1266192000
1210,105,1266278400
1210,103,1266364800
1274,532,1266796800
276,141,1266796800
276,275,1266796800
762,534,1266969600
706,583,1267056000
1408,214,1267056000
-1255,-124,1267056000
1361,533,1267056000
124,532,1267056000
1255,532,1267056000
-124,-1255,1267056000
459,533,1267142400
1224,389,1267228800
1122,534,1267228800
14,309,1267228800
1224,30,1267228800
155,533,1267401600
1,532,1267401600
657,20,1267488000
12,701,1267660800
502,302,1267660800
276,223,1267747200
722,616,1267747200
435,393,1268006400
147,534,1268006400
77,529,1268092800
468,324,1268265600
1530,616,1268352000
891,532,1268352000
1469,205,1268611200
1067,179,1268611200
225,534,1268697600
225,532,1268697600
480,146,1268784000
588,533,1268784000
671,616,1268784000
480,310,1268784000
1188,103,1268870400
1432,534,1268870400
874,582,1268870400
496,533,1268956800
1176,602,1268956800
385,580,1269216000
585,361,1269216000
98,602,1269216000
1002,581,1269302400
1681,419,1269302400
1364,219,1269302400
307,581,1269388800
230,583,1269388800
641,616,1269475200
1623,532,1269475200
704,13,1269648000
704,108,1269648000
928,198,1269820800
768,124,1269907200
1364,403,1270080000
1176,187,1270252800
489,63,1270425600
1427,581,1270425600
331,580,1270512000
198,181,1270684800
215,580,1270684800
176,393,1270771200
1005,96,1270771200
1263,580,1270771200
319,85,1270857600
1271,438,1270857600
1466,533,1271030400
452,581,1271030400
1042,581,1271289600
1029,584,1271289600
-1029,-1187,1271289600
1187,584,1271289600
554,616,1271289600
-1187,-1029,1271289600
1274,104,1271376000
1605,378,1271462400
198,244,1271548800
1121,191,1271548800
-1287,-503,1271635200
503,567,1271635200
-503,-1287,1271635200
1287,567,1271635200
566,91,1271721600
535,13,1271721600
37,227,1271721600
900,469,1271808000
756,568,1271808000
968,592,1271808000
195,567,1271808000
-145,-1608,1271894400
-885,-1517,1271894400
1608,567,1271894400
145,567,1271894400
-1517,-885,1271894400
1517,567,1271894400
885,567,1271894400
-885,-145,1271894400
-145,-885,1271894400
-885,-1608,1271894400
-1608,-885,1271894400
339,532,1271894400
-1517,-145,1271894400
-145,-1517,1271894400
-1517,-1608,1271894400
-1608,-1517,1271894400
-1608,-145,1271894400
339,533,1271894400
96,259,1271894400
968,582,1271980800
-434,-960,1271980800
-960,-434,1271980800
-996,-960,1271980800
-960,-996,1271980800
-996,-434,1271980800
-434,-996,1271980800
1508,280,1271980800
960,568,1271980800
996,568,1271980800
434,568,1271980800
319,602,1271980800
968,316,1272067200
571,365,1272067200
571,583,1272067200
1353,490,1272153600
1451,568,1272153600
473,568,1272240000
1065,387,1272240000
212,567,1272326400
1489,567,1272412800
169,292,1272499200
1210,223,1272585600
137,592,1272585600
379,459,1272672000
1515,616,1272844800
1267,382,1272844800
1032,592,1272931200
1284,264,1272931200
894,215,1272931200
435,394,1272931200
496,233,1273017600
465,510,1273190400
288,568,1273276800
490,378,1273363200
762,305,1273449600
836,581,1273449600
1648,23,1273536000
1102,592,1273622400
224,583,1273622400
494,432,1273622400
745,568,1273708800
1381,193,1273968000
861,568,1274054400
1176,398,1274054400
923,581,1274140800
1023,383,1274140800
97,567,1274227200
1627,14,1274227200
1074,581,1274227200
476,568,1274313600
903,580,1274313600
916,534,1274313600
541,533,1274313600
808,29,1274400000
499,102,1274486400
693,580,1274659200
631,226,1274745600
198,269,1274745600
1253,150,1274745600
9,582,1274745600
198,111,1274745600
1284,311,1274832000
148,568,1274918400
217,16,1274918400
1575,319,1275091200
96,302,1275091200
1121,102,1275091200
379,258,1275091200
1575,127,1275091200
1575,14,1275436800
1001,30,1275523200
162,483,1275609600
874,580,1275696000
1386,266,1275782400
682,501,1276128000
1263,30,1276214400
1229,81,1276214400
156,389,1276387200
216,531,1276387200
156,30,1276387200
156,396,1276387200
156,493,1276387200
156,388,1276387200
1383,365,1276646400
688,428,1276646400
1643,10,1276732800
1643,265,1276732800
119,370,1276819200
600,272,1276819200
166,568,1276905600
415,57,1276905600
1514,16,1276992000
662,253,1277078400
1254,245,1277078400
217,150,1277078400
1161,493,1277164800
542,119,1277164800
1161,157,1277164800
770,581,1277251200
268,567,1277337600
499,148,1277424000
502,117,1277510400
926,221,1277683200
27,23,1277683200
429,242,1277769600
1126,227,1277856000
1471,111,1278028800
198,388,1278115200
1357,525,1278115200
198,382,1278115200
1353,122,1278201600
1665,142,1278201600
1009,102,1278374400
977,227,1278374400
514,370,1278374400
827,616,1278460800
1502,195,1278547200
1243,423,1278806400
747,469,1278806400
1243,398,1278806400
1243,377,1278806400
1545,106,1278806400
1392,603,1278979200
139,534,1278979200
689,154,1278979200
920,567,1279152000
775,392,1279324800
775,391,1279324800
1485,388,1279411200
790,153,1279497600
1402,148,1279584000
1031,474,1279584000
437,62,1279670400
437,381,1279670400
437,396,1279670400
1055,525,1279670400
1666,627,1279670400
396,525,1279670400
407,603,1279670400
-1055,-396,1279670400
-396,-1055,1279670400
-836,-87,1279756800
-87,-836,1279756800
60,11,1279756800
87,525,1279756800
836,525,1279756800
148,627,1279756800
938,398,1279929600
848,203,1279929600
1681,270,1279929600
1121,241,1280016000
923,525,1280102400
1408,525,1280188800
1358,445,1280275200
972,531,1280275200
1228,525,1280361600
1465,290,1280361600
653,525,1280448000
109,80,1280448000
542,506,1280534400
1231,212,1280534400
52,525,1280620800
801,627,1280620800
1381,84,1280620800
1121,504,1280707200
-874,-1029,1280707200
-1029,-874,1280707200
874,525,1280707200
1029,525,1280707200
225,479,1280793600
1061,686,1280966400
758,531,1280966400
468,525,1280966400
1284,142,1281139200
1085,525,1281225600
680,36,1281312000
356,284,1281398400
1121,267,1281484800
1103,625,1281484800
1357,143,1281484800
266,525,1281571200
-266,-1660,1281571200
1662,627,1281571200
1310,447,1281571200
1551,127,1281571200
-1660,-266,1281571200
319,472,1281571200
1310,208,1281571200
1660,525,1281571200
1458,36,1281657600
1393,525,1281657600
378,513,1281744000
1485,156,1281744000
903,627,1281830400
1458,458,1281830400
452,525,1281830400
-1583,-1430,1281916800
-1430,-1583,1281916800
1430,525,1281916800
1583,525,1281916800
1119,531,1281916800
1255,525,1282003200
1231,466,1282089600
856,453,1282089600
1231,144,1282089600
856,403,1282089600
191,525,1282089600
1670,525,1282176000
1135,464,1282262400
1310,227,1282435200
1310,80,1282435200
978,23,1282435200
1310,479,1282435200
147,525,1282521600
1610,427,1282521600
957,490,1282521600
1427,525,1282608000
1005,388,1282608000
1053,388,1282694400
1053,394,1282694400
1310,408,1282694400
1330,441,1282780800
1231,215,1282780800
1310,603,1282780800
1330,311,1282780800
1220,627,1282780800
1337,30,1282867200
631,127,1282867200
40,83,1282953600
309,54,1283126400
680,142,1283212800
1353,405,1283299200
1353,491,1283299200
1334,582,1283558400
529,367,1283558400
1485,381,1283644800
1163,572,1283731200
1302,479,1283731200
37,260,1283731200
1163,133,1283731200
1163,134,1283731200
1591,81,1283731200
713,902,1283817600
1015,525,1283904000
1375,468,1283904000
1545,155,1283904000
1119,417,1283904000
713,47,1283904000
936,214,1283990400
1469,235,1283990400
1334,269,1283990400
431,399,1284076800
1354,391,1284163200
1638,365,1284249600
221,239,1284508800
10,616,1284508800
343,399,1284595200
645,450,1284768000
645,27,1284854400
645,374,1284854400
928,481,1284854400
-821,-1396,1284940800
-1396,-821,1284940800
453,603,1284940800
696,525,1284940800
813,269,1284940800
-1396,-307,1284940800
-307,-1396,1284940800
307,578,1284940800
821,578,1284940800
1396,578,1284940800
-821,-307,1284940800
-307,-821,1284940800
-1305,-234,1285027200
-234,-1305,1285027200
-1305,-1476,1285027200
-1476,-1305,1285027200
-234,-1476,1285027200
-1476,-234,1285027200
1305,578,1285027200
234,578,1285027200
1476,578,1285027200
-1,-114,1285113600
-114,-1,1285113600
-1,-1144,1285113600
-114,-1144,1285113600
-1144,-114,1285113600
19,124,1285113600
1,578,1285113600
114,578,1285113600
1144,578,1285113600
-1144,-1,1285113600
1600,578,1285200000
-1626,-1600,1285200000
-230,-104,1285200000
-104,-230,1285200000
-126,-1626,1285200000
-1626,-126,1285200000
-104,-126,1285200000
-126,-104,1285200000
-230,-126,1285200000
-126,-230,1285200000
-230,-1626,1285200000
-1626,-230,1285200000
-104,-1626,1285200000
-1626,-104,1285200000
-126,-1600,1285200000
126,578,1285200000
230,578,1285200000
-1600,-126,1285200000
-230,-1600,1285200000
-1600,-1626,1285200000
1626,578,1285200000
-1600,-230,1285200000
104,578,1285200000
-104,-1600,1285200000
-1600,-104,1285200000
50,104,1285286400
631,578,1285286400
379,247,1285286400
559,207,1285372800
697,194,1285372800
1469,483,1285459200
754,578,1285459200
-1379,-1411,1285545600
-1411,-1379,1285545600
1379,578,1285545600
1411,578,1285545600
16,525,1285545600
-629,-400,1285632000
-400,-629,1285632000
-629,-182,1285632000
-182,-629,1285632000
629,578,1285632000
400,578,1285632000
-400,-182,1285632000
-182,-400,1285632000
182,578,1285632000
945,578,1285718400
502,659,1285718400
1067,659,1285804800
812,578,1285891200
-452,-812,1285891200
-812,-452,1285891200
452,578,1285891200
1269,578,1285977600
-1668,-350,1286150400
1488,578,1286150400
350,578,1286150400
-350,-1668,1286150400
-1668,-1488,1286150400
-1488,-1668,1286150400
-350,-1488,1286150400
-1488,-350,1286150400
1668,578,1286150400
926,412,1286150400
1668,332,1286150400
214,578,1286236800
-214,-1432,1286236800
-1432,-214,1286236800
926,280,1286236800
1432,578,1286236800
212,578,1286323200
615,578,1286323200
926,480,1286323200
-212,-615,1286323200
-615,-212,1286323200
-653,-924,1286409600
1149,643,1286409600
924,578,1286409600
900,578,1286409600
1149,644,1286409600
430,578,1286409600
653,578,1286409600
-924,-900,1286409600
-900,-924,1286409600
-924,-430,1286409600
-430,-924,1286409600
-900,-430,1286409600
-430,-900,1286409600
-924,-653,1286409600
-900,-653,1286409600
-653,-900,1286409600
-430,-653,1286409600
-653,-430,1286409600
1083,506,1286496000
-1416,-459,1286582400
459,578,1286582400
1416,578,1286582400
1083,302,1286582400
-459,-1416,1286582400
871,578,1286668800
118,622,1286755200
1187,659,1286755200
-1198,-1522,1286841600
-1522,-975,1286841600
-975,-1522,1286841600
-1522,-1198,1286841600
975,578,1286841600
1198,578,1286841600
788,578,1286841600
1261,578,1286841600
1522,578,1286841600
-1261,-788,1286841600
-788,-1261,1286841600
-1261,-1198,1286841600
-788,-1522,1286841600
-1522,-788,1286841600
-975,-1198,1286841600
-1198,-975,1286841600
-1261,-1522,1286841600
-975,-788,1286841600
-1522,-1261,1286841600
-788,-975,1286841600
-1198,-788,1286841600
-788,-1198,1286841600
-975,-1261,1286841600
-1261,-975,1286841600
-1198,-1261,1286841600
397,659,1286928000
-1151,-800,1287014400
-800,-1641,1287014400
-435,-1200,1287014400
-1641,-800,1287014400
-1151,-1641,1287014400
-1641,-1151,1287014400
-1200,-1641,1287014400
-1641,-1200,1287014400
-1200,-435,1287014400
-1126,-1641,1287014400
-1641,-1126,1287014400
-1291,-1641,1287014400
-1042,-1200,1287014400
-1641,-1291,1287014400
-800,-1042,1287014400
-800,-435,1287014400
-1200,-1042,1287014400
1641,578,1287014400
1291,578,1287014400
-1042,-800,1287014400
-1641,-1042,1287014400
-435,-1151,1287014400
-1151,-435,1287014400
-1291,-1042,1287014400
-1042,-1641,1287014400
-800,-1200,1287014400
-1042,-1291,1287014400
-435,-800,1287014400
-1042,-1151,1287014400
-1200,-800,1287014400
1126,578,1287014400
-1641,-435,1287014400
-1151,-1200,1287014400
-1200,-1151,1287014400
-1291,-435,1287014400
-435,-1126,1287014400
-1126,-435,1287014400
1200,578,1287014400
1151,578,1287014400
-435,-1641,1287014400
-1151,-1042,1287014400
-1042,-1126,1287014400
-1126,-1042,1287014400
-1291,-1126,1287014400
-1126,-1291,1287014400
-800,-1126,1287014400
-1126,-800,1287014400
-1291,-1200,1287014400
800,578,1287014400
-800,-1151,1287014400
-435,-1042,1287014400
-1151,-1126,1287014400
-1126,-1151,1287014400
-1200,-1126,1287014400
1042,578,1287014400
-1126,-1200,1287014400
435,578,1287014400
-1042,-435,1287014400
-1200,-1291,1287014400
-1291,-1151,1287014400
-1151,-1291,1287014400
-800,-1291,1287014400
-435,-1291,1287014400
-1291,-800,1287014400
1555,578,1287100800
610,291,1287100800
1678,578,1287187200
657,298,1287187200
344,578,1287273600
1485,282,1287273600
957,659,1287273600
1406,578,1287360000
517,578,1287360000
-1406,-517,1287360000
-517,-1406,1287360000
1029,578,1287446400
1019,578,1287446400
-1029,-1019,1287446400
-1019,-1029,1287446400
396,578,1287532800
97,35,1287532800
1289,578,1287619200
77,627,1287619200
986,191,1287619200
-1289,-904,1287619200
1645,578,1287619200
904,578,1287619200
-904,-1289,1287619200
-1289,-1645,1287619200
-1645,-1289,1287619200
-904,-1645,1287619200
-1645,-904,1287619200
880,578,1287705600
1077,578,1287705600
-880,-1077,1287705600
471,659,1287705600
-1077,-880,1287705600
775,578,1287792000
790,310,1287878400
1643,367,1287878400
325,659,1287964800
722,578,1288051200
1663,578,1288051200
-1663,-722,1288051200
-722,-1663,1288051200
586,578,1288137600
680,547,1288137600
291,621,1288137600
291,82,1288137600
-539,-780,1288224000
-268,-539,1288224000
539,578,1288224000
-539,-268,1288224000
-268,-780,1288224000
1082,269,1288224000
-780,-268,1288224000
268,578,1288224000
-780,-539,1288224000
780,578,1288224000
29,629,1288310400
184,142,1288483200
811,198,1288483200
19,146,1288569600
1055,234,1288569600
1450,578,1288569600
1458,188,1288569600
879,578,1288656000
337,609,1288742400
757,578,1288828800
1643,428,1289088000
1598,218,1289088000
1068,659,1289260800
493,116,1289347200
1142,659,1289433600
746,578,1289520000
-746,-1581,1289520000
-1581,-746,1289520000
1581,578,1289520000
631,332,1289520000
468,179,1289606400
781,543,1289779200
832,659,1289779200
1655,578,1289865600
1624,578,1289865600
1542,578,1289865600
-843,-1542,1289865600
653,150,1289865600
-1542,-843,1289865600
-1624,-1542,1289865600
843,578,1289865600
-1624,-843,1289865600
-1655,-1624,1289865600
-1624,-1655,1289865600
-1655,-1542,1289865600
-1542,-1655,1289865600
-843,-1655,1289865600
-1542,-1624,1289865600
473,659,1289865600
-1655,-843,1289865600
-843,-1624,1289865600
1010,401,1289952000
1397,578,1289952000
1010,495,1289952000
1656,578,1290038400
-1475,-328,1290038400
-1656,-1475,1290038400
1475,578,1290038400
-1475,-1656,1290038400
328,578,1290038400
1507,89,1290038400
-1656,-328,1290038400
-328,-1475,1290038400
1507,103,1290038400
-328,-1656,1290038400
277,578,1290124800
78,98,1290211200
197,303,1290297600
197,304,1290297600
947,122,1290297600
438,264,1290470400
1312,578,1290470400
1119,361,1290643200
1254,659,1290816000
216,557,1290902400
117,264,1290988800
1321,494,1291075200
45,578,1291075200
1065,578,1291161600
1263,389,1291161600
224,598,1291161600
-1274,-706,1291248000
-706,-1274,1291248000
706,578,1291248000
1274,578,1291248000
1258,578,1291420800
-112,-1527,1291507200
-1090,-112,1291507200
-1527,-112,1291507200
-112,-1090,1291507200
-1090,-1527,1291507200
1090,578,1291507200
112,578,1291507200
1527,578,1291507200
-1527,-1090,1291507200
1352,578,1291680000
807,525,1291680000
546,578,1291766400
1342,499,1291766400
1357,174,1291852800
-1596,-1512,1291939200
1121,176,1291939200
-1512,-1596,1291939200
1512,578,1291939200
1596,578,1291939200
1095,578,1292371200
489,90,1292371200
-891,-1095,1292371200
660,525,1292371200
-1095,-891,1292371200
891,578,1292371200
850,417,1292457600
476,659,1292457600
1408,578,1292889600
1121,431,1292976000
379,502,1293062400
198,206,1293062400
518,212,1293580800
140,659,1293753600
1024,578,1293840000
1350,360,1294012800
1271,578,1294099200
730,659,1294185600
1097,459,1294272000
791,194,1294272000
415,578,1294272000
1514,360,1294358400
318,525,1294444800
1149,225,1294444800
56,396,1294531200
1,361,1294531200
618,363,1294790400
1321,578,1294963200
604,360,1295136000
1012,578,1295222400
1668,491,1295222400
468,407,1295308800
883,426,1295308800
-996,-95,1295395200
996,578,1295395200
95,578,1295395200
